area,rooms,location,age,price
1328,5,Varanasi,39,3284000.0
1921,3,Guwahati,4,7069000.0
1309,2,Guwahati,13,4210000.0
1402,4,Aligarh,10,3886000.0
885,2,Bhubaneswar,15,3668000.0
1199,2,Nagpur,21,4795000.0
921,4,Guwahati,25,3079000.0
1165,4,Ahmedabad,13,4454000.0
2484,4,Chennai,5,15086000.0
1182,6,Ahmedabad,8,5222000.0
3511,4,Coimbatore,5,17829000.0
2120,3,Vadodara,36,6438000.0
1920,3,Jaipur,4,7331000.0
1242,3,Kochi,3,7096000.0
2255,3,Vadodara,9,9907000.0
1425,1,Kolkata,1,7023000.0
1879,3,Delhi,25,13995000.0
3464,4,Bangalore,50,15753000.0
1737,4,Bhopal,5,7538000.0
2547,4,Hubli,1,8033000.0
1342,5,Lucknow,3,8606000.0
1777,3,Indore,6,9234000.0
2951,3,Mumbai,21,24798000.0
1392,1,Salem,41,2619000.0
2978,5,Vijayawada,15,11706000.0
2260,3,Indore,32,7140000.0
1434,2,Udaipur,2,5388000.0
2211,2,Chandigarh,31,10268000.0
2432,4,Lucknow,10,12594000.0
2204,2,Nashik,7,9760000.0
779,5,Jaipur,7,3224000.0
1327,3,Udaipur,36,2731000.0
1639,3,Pune,5,10148000.0
1751,3,Bareilly,2,5990000.0
2203,3,Warangal,10,6301000.0
1915,3,Gurgaon,1,16305000.0
932,3,Visakhapatnam,14,4206000.0
2047,3,Indore,0,12198000.0
2196,3,Vadodara,6,10967000.0
2163,3,Hyderabad,19,11672000.0
2502,3,Srinagar,6,9959000.0
2342,3,Surat,17,12492000.0
2098,3,Bangalore,14,13481000.0
1754,2,Bhubaneswar,13,7091000.0
720,4,Ranchi,6,2969000.0
2079,4,Mumbai,30,13337000.0
1934,3,Guwahati,5,8587000.0
1976,3,Nagpur,5,9788000.0
970,5,Delhi,14,8114000.0
1097,1,Lucknow,16,4435000.0
2484,4,Noida,4,19121000.0
1774,3,Pune,19,9195000.0
2242,4,Gurgaon,21,16162000.0
1818,4,Indore,0,8991000.0
1819,3,Coimbatore,7,10553000.0
2409,2,Hyderabad,12,14337000.0
1464,5,Vadodara,3,7952000.0
1862,4,Chennai,13,9811000.0
1499,3,Hyderabad,2,9374000.0
1517,3,Jaipur,0,5097000.0
1599,3,Ludhiana,10,6992000.0
1944,4,Salem,0,6855000.0
1488,1,Mysore,7,6273000.0
2616,5,Vijayawada,6,12593000.0
1218,1,Pune,36,3543000.0
1678,4,Lucknow,1,9393000.0
1514,3,Lucknow,8,8423000.0
2740,4,Lucknow,18,13643000.0
1927,2,Pune,1,12192000.0
2470,3,Shimla,12,11474000.0
834,5,Jaipur,38,1846000.0
1973,3,Kochi,0,14028000.0
2378,2,Gurgaon,7,17909000.0
1853,1,Gurgaon,23,9306000.0
2492,4,Bhopal,2,12321000.0
1463,2,Rural,11,2158000.0
2716,2,Udaipur,9,10049000.0
3294,3,Warangal,14,8342000.0
1564,2,Chandigarh,15,9466000.0
1510,2,Pune,10,8749000.0
2744,3,Mumbai,17,24327000.0
2826,3,Mumbai,3,29506000.0
1460,2,Jamshedpur,24,4446000.0
1526,3,Gurgaon,29,9476000.0
1616,3,Visakhapatnam,3,8194000.0
926,2,Coimbatore,50,2407000.0
1202,4,Suburban,18,2413000.0
1147,3,Rajkot,1,5114000.0
1300,2,Suburban,5,3509000.0
1777,3,Ahmedabad,0,7743000.0
1952,6,Jaipur,7,5773000.0
2807,6,Surat,13,14385000.0
1151,3,Indore,5,5211000.0
2439,2,Surat,2,11999000.0
1660,3,Vijayawada,37,4136000.0
1767,1,Rajkot,1,7314000.0
2238,3,Pune,43,8066000.0
1070,5,Vadodara,13,5256000.0
2048,3,Hyderabad,1,14367000.0
1908,3,Chandigarh,22,11419000.0
2120,2,Patna,25,6951000.0
1987,1,Delhi,1,17776000.0
3395,6,Bareilly,10,10879000.0
1385,3,Chennai,25,6056000.0
1454,3,Hyderabad,17,7071000.0
1394,3,Kochi,2,8315000.0
1438,4,Mangalore,1,7173000.0
1385,3,Pune,10,7779000.0
2572,3,Mumbai,7,23474000.0
2723,3,Noida,41,10175000.0
1429,3,Nagpur,6,6063000.0
1258,2,Srinagar,1,4718000.0
2106,3,Delhi,5,20608000.0
1441,1,Surat,0,9287000.0
2211,4,Hyderabad,7,12997000.0
1931,4,Chandigarh,50,7539000.0
814,5,Aligarh,14,2736000.0
2805,3,Suburban,5,8049000.0
2967,2,Suburban,28,5559000.0
1401,3,Gurgaon,4,13167000.0
1547,4,Madurai,8,6309000.0
1985,3,Pondicherry,20,7105000.0
2017,3,Indore,14,8957000.0
2228,2,Kochi,0,12243000.0
3106,4,Jamshedpur,26,9434000.0
1684,5,Indore,11,6560000.0
1281,3,Vadodara,50,3600000.0
903,4,Lucknow,28,3776000.0
1324,2,Jamshedpur,7,5156000.0
1778,2,Vijayawada,17,6206000.0
2966,3,Lucknow,16,13434000.0
1463,3,Indore,0,6978000.0
1945,4,Hubli,8,5573000.0
1789,3,Nagpur,6,7949000.0
2572,2,Kochi,3,13508000.0
3442,2,Aligarh,0,11127000.0
1454,2,Delhi,11,13472000.0
1481,6,Ludhiana,6,6525000.0
2478,4,Mumbai,0,33767000.0
2243,5,Lucknow,48,6567000.0
3000,3,Jaipur,50,5379000.0
2179,2,Chandigarh,29,10908000.0
1566,4,Ranchi,4,6059000.0
2183,3,Surat,13,10449000.0
2520,3,Vadodara,19,9742000.0
2333,3,Jaipur,2,9440000.0
2129,4,Suburban,7,6125000.0
2493,4,Aligarh,16,6850000.0
2560,2,Pondicherry,4,10154000.0
2698,4,Varanasi,1,14194000.0
2221,4,Chandigarh,9,14815000.0
1691,3,Bangalore,6,14190000.0
1895,4,Patna,7,7513000.0
2584,2,Coimbatore,21,8902000.0
1268,5,Nagpur,6,6808000.0
2039,3,Bangalore,10,16823000.0
1544,3,Bhubaneswar,25,5964000.0
1818,4,Coimbatore,12,9263000.0
2630,3,Chennai,15,12705000.0
1924,4,Hyderabad,12,10375000.0
1830,3,Bhopal,5,8554000.0
916,3,Vijayawada,1,4445000.0
2285,2,Surat,5,12234000.0
2219,4,Vijayawada,11,9547000.0
3206,2,Pune,0,19275000.0
1599,5,Nagpur,19,7152000.0
1942,3,Chandigarh,26,9687000.0
1962,3,Jaipur,0,8302000.0
2825,1,Bangalore,9,19230000.0
1738,6,Pune,34,7648000.0
1981,4,Udaipur,7,7150000.0
2195,3,Gurgaon,24,16272000.0
1921,5,Vijayawada,2,8792000.0
1509,5,Guwahati,1,6476000.0
1926,3,Ahmedabad,22,6997000.0
2497,2,Kochi,7,14719000.0
1132,3,Lucknow,4,7191000.0
1886,3,Mangalore,9,7919000.0
1344,3,Bhopal,15,5458000.0
2576,5,Chandigarh,7,19134000.0
809,3,Surat,5,4441000.0
1436,4,Shimla,27,5334000.0
2045,5,Ahmedabad,11,8592000.0
2817,4,Noida,11,23253000.0
1757,3,Bangalore,10,13165000.0
1439,3,Nagpur,5,7305000.0
3022,4,Aligarh,37,5947000.0
858,1,Gurgaon,35,4258000.0
500,4,Guntur,14,2061000.0
2086,3,Guwahati,6,8387000.0
1473,3,Bhubaneswar,4,7019000.0
1136,4,Jamshedpur,40,2650000.0
2260,3,Amritsar,5,8539000.0
1958,5,Gurgaon,4,16697000.0
1433,4,Dehradun,34,4133000.0
967,4,Aligarh,3,3850000.0
2367,3,Bangalore,4,19059000.0
2222,2,Bangalore,6,15923000.0
1735,4,Mumbai,35,11730000.0
3000,4,Madurai,2,13647000.0
1104,1,Delhi,11,9130000.0
808,3,Surat,11,4372000.0
1350,4,Nashik,15,6136000.0
1770,4,Vadodara,3,9552000.0
1958,4,Bhopal,4,8373000.0
1643,2,Bareilly,3,5795000.0
2028,4,Ahmedabad,7,8498000.0
986,4,Ludhiana,6,4768000.0
2738,3,Ludhiana,11,12487000.0
1746,2,Kolkata,14,7714000.0
2526,2,Ahmedabad,20,8998000.0
2022,3,Jamshedpur,7,8077000.0
2096,4,Jaipur,11,6892000.0
2170,2,Chennai,3,12740000.0
2091,3,Suburban,14,5030000.0
2217,3,Bangalore,50,10144000.0
2663,2,Jaipur,21,7260000.0
1927,3,Dehradun,5,8163000.0
2260,4,Pune,7,14018000.0
1741,4,Chennai,1,9968000.0
2736,4,Hyderabad,8,15358000.0
1360,4,Vadodara,7,5832000.0
2970,3,Mumbai,6,25571000.0
1773,4,Pondicherry,6,7060000.0
869,4,Gurgaon,0,9297000.0
1883,4,Indore,1,9336000.0
1357,3,Chennai,2,7639000.0
2346,6,Mumbai,5,20923000.0
1375,1,Bareilly,12,3657000.0
1509,2,Udaipur,1,5536000.0
571,4,Kolkata,18,2487000.0
1506,4,Bangalore,7,12076000.0
500,4,Lucknow,1,3694000.0
770,5,Coimbatore,15,3838000.0
2294,3,Nagpur,0,10192000.0
2310,5,Hubli,22,5315000.0
2076,2,Nashik,26,5547000.0
1171,5,Bhopal,12,5053000.0
1768,3,Delhi,22,12370000.0
1797,2,Surat,5,9815000.0
1047,4,Coimbatore,28,4513000.0
2777,3,Ludhiana,1,11935000.0
2370,2,Hyderabad,6,12693000.0
1656,2,Bareilly,5,5188000.0
1817,1,Nagpur,23,6408000.0
1935,4,Noida,0,15438000.0
500,3,Visakhapatnam,7,3389000.0
1639,6,Hyderabad,9,11551000.0
1356,3,Chandigarh,11,10487000.0
1148,4,Rajkot,4,4990000.0
1617,6,Guntur,37,3277000.0
2968,1,Lucknow,30,10169000.0
2216,2,Ludhiana,7,9604000.0
1428,3,Chandigarh,24,7336000.0
2172,5,Surat,5,11727000.0
2709,4,Indore,1,15203000.0
2401,3,Madurai,2,9747000.0
1838,2,Visakhapatnam,17,8839000.0
1379,4,Mumbai,3,12573000.0
2253,3,Delhi,23,16230000.0
2055,1,Amritsar,27,5744000.0
2381,4,Hyderabad,2,16666000.0
2212,6,Jodhpur,0,8579000.0
2482,1,Guwahati,6,9090000.0
1452,3,Guntur,0,5694000.0
2656,4,Guwahati,3,11100000.0
1928,3,Coimbatore,8,10185000.0
3148,6,Pune,7,19749000.0
1352,5,Bangalore,12,11208000.0
2928,2,Pondicherry,0,10997000.0
1928,4,Noida,7,13124000.0
1376,4,Delhi,6,13338000.0
1485,2,Gurgaon,3,13482000.0
1591,2,Vijayawada,13,6502000.0
2075,3,Nagpur,4,9022000.0
2139,3,Ludhiana,8,10152000.0
1427,3,Chennai,2,8588000.0
1784,2,Mumbai,2,18938000.0
3192,3,Hubli,10,11188000.0
2922,3,Delhi,1,31963000.0
2083,5,Rural,31,2330000.0
1824,3,Vijayawada,43,3694000.0
1878,5,Bangalore,1,16050000.0
2198,3,Rural,2,3577000.0
1135,3,Guwahati,8,4512000.0
1632,3,Shimla,3,8851000.0
715,4,Guwahati,3,3381000.0
2059,4,Warangal,13,6560000.0
2220,4,Amritsar,17,8363000.0
1485,4,Surat,8,8749000.0
2823,3,Mumbai,3,31004000.0
1003,4,Kolkata,27,4230000.0
848,6,Bhopal,14,3886000.0
1945,4,Jaipur,13,6356000.0
2480,6,Noida,11,17011000.0
2894,3,Bangalore,26,16896000.0
1501,4,Suburban,2,4627000.0
2501,4,Bangalore,11,18905000.0
1774,4,Delhi,8,13704000.0
1687,4,Vadodara,8,7513000.0
2374,3,Ludhiana,1,10861000.0
2224,4,Surat,2,12846000.0
775,5,Gurgaon,9,6753000.0
2759,3,Hubli,3,8771000.0
2697,6,Gurgaon,35,16153000.0
1393,1,Jaipur,2,4987000.0
2057,1,Tiruchi,9,6130000.0
2121,3,Udaipur,6,8231000.0
1969,4,Kochi,9,9256000.0
1442,2,Chennai,7,8267000.0
1363,4,Bangalore,3,10770000.0
1783,3,Bhubaneswar,35,5434000.0
2562,3,Jamshedpur,1,11766000.0
2153,3,Bangalore,1,18782000.0
1559,2,Jamshedpur,35,4029000.0
2301,3,Mangalore,6,9734000.0
500,3,Delhi,7,5597000.0
2546,3,Noida,3,22190000.0
669,6,Noida,8,6471000.0
1564,4,Guwahati,3,6252000.0
1072,3,Bangalore,35,4629000.0
958,3,Hyderabad,1,6876000.0
2554,2,Noida,5,17464000.0
1495,4,Vijayawada,8,7032000.0
2025,6,Suburban,24,4502000.0
1769,5,Coimbatore,0,8912000.0
2110,2,Hyderabad,9,13357000.0
1849,2,Ranchi,1,6395000.0
966,6,Hyderabad,1,7481000.0
2447,2,Gurgaon,34,13090000.0
1479,3,Jamshedpur,0,7118000.0
788,2,Delhi,3,7928000.0
1521,4,Kochi,33,5724000.0
2775,2,Noida,5,19325000.0
2352,4,Tiruchi,5,9035000.0
1573,2,Coimbatore,4,8856000.0
1572,2,Udaipur,3,5565000.0
1590,3,Bangalore,2,12916000.0
3149,1,Nagpur,3,13547000.0
2048,2,Nashik,0,9274000.0
2079,2,Hyderabad,5,13230000.0
2469,1,Shimla,0,11710000.0
1955,6,Pondicherry,11,7547000.0
1631,3,Nashik,19,5613000.0
1672,5,Surat,2,9676000.0
1753,3,Nashik,19,6553000.0
1775,1,Kolkata,0,8314000.0
2272,4,Bangalore,6,18551000.0
1833,1,Coimbatore,22,6461000.0
2276,3,Kochi,14,10692000.0
1747,2,Chandigarh,6,10436000.0
1851,4,Pune,14,9411000.0
501,5,Pune,1,4686000.0
2395,6,Suburban,2,6894000.0
2025,3,Warangal,17,5812000.0
2448,3,Chennai,7,12676000.0
500,1,Delhi,4,5154000.0
3157,4,Jaipur,1,12297000.0
1709,6,Shimla,5,10292000.0
2520,3,Chennai,4,14372000.0
1124,4,Suburban,1,3588000.0
2198,4,Pune,8,13590000.0
1115,4,Nagpur,1,5370000.0
1394,4,Rural,26,1775000.0
3044,2,Bangalore,50,13196000.0
1676,4,Pune,2,11918000.0
1941,2,Vadodara,1,9504000.0
2365,4,Bhubaneswar,7,10628000.0
2122,1,Madurai,46,4267000.0
1897,5,Vadodara,7,9935000.0
2037,4,Chandigarh,6,13910000.0
3362,4,Bhubaneswar,37,7773000.0
1762,2,Hyderabad,7,11896000.0
1930,4,Chennai,19,8935000.0
2482,5,Bhubaneswar,6,9617000.0
2518,4,Kolkata,14,10767000.0
2571,6,Hyderabad,30,11308000.0
2215,2,Shimla,12,9415000.0
1057,4,Jodhpur,42,2162000.0
2861,3,Ludhiana,15,11359000.0
1054,2,Visakhapatnam,0,5733000.0
1996,4,Agra,0,8782000.0
1309,4,Jamshedpur,1,5682000.0
1758,2,Jaipur,1,5954000.0
2013,4,Vijayawada,0,9439000.0
2008,2,Chennai,5,11481000.0
2074,3,Noida,50,8311000.0
2848,4,Surat,10,15075000.0
2094,2,Guwahati,16,7121000.0
1641,3,Chandigarh,7,12142000.0
2426,3,Indore,2,13247000.0
2573,4,Vijayawada,5,12626000.0
1002,3,Rural,3,1522000.0
2188,3,Bhubaneswar,9,9584000.0
2255,3,Ahmedabad,7,10061000.0
1606,5,Bangalore,23,9978000.0
2694,2,Madurai,2,9833000.0
1702,2,Nashik,10,7076000.0
1881,2,Indore,0,8951000.0
1687,2,Jamshedpur,19,4651000.0
1810,1,Delhi,9,17640000.0
1087,2,Rural,0,1876000.0
863,2,Kochi,20,3465000.0
2836,3,Nagpur,0,13373000.0
1249,2,Coimbatore,6,6777000.0
1155,2,Coimbatore,24,4519000.0
500,3,Bhubaneswar,0,2851000.0
1384,4,Delhi,3,14618000.0
939,4,Hubli,4,3727000.0
2867,3,Gurgaon,9,24292000.0
2456,3,Ludhiana,8,9590000.0
1352,4,Delhi,22,10188000.0
3264,5,Indore,27,12161000.0
2438,4,Guwahati,5,10116000.0
1588,2,Jaipur,27,3671000.0
500,3,Gurgaon,5,4426000.0
3289,3,Visakhapatnam,18,14283000.0
896,3,Delhi,10,7330000.0
730,3,Noida,20,4761000.0
2464,4,Bhubaneswar,11,10079000.0
3385,1,Agra,19,10132000.0
2699,3,Coimbatore,10,13589000.0
2166,4,Vadodara,1,11368000.0
2186,3,Chennai,18,10096000.0
2354,2,Tiruchi,14,6915000.0
2293,4,Rural,17,3003000.0
1982,5,Hyderabad,1,13650000.0
1867,5,Delhi,14,14322000.0
1759,3,Hyderabad,17,10075000.0
1309,3,Jaipur,5,4516000.0
1617,3,Varanasi,36,4515000.0
699,4,Coimbatore,13,3596000.0
1736,4,Delhi,0,15969000.0
1157,2,Indore,13,4892000.0
1082,4,Vadodara,0,5535000.0
1916,4,Hyderabad,2,12867000.0
2704,3,Delhi,5,25218000.0
2396,2,Noida,4,20442000.0
779,4,Raipur,15,2706000.0
1156,3,Hyderabad,4,7801000.0
2411,4,Bangalore,18,15981000.0
1161,3,Dehradun,3,5632000.0
1653,3,Chennai,9,9481000.0
2157,5,Bangalore,12,15300000.0
1170,4,Ranchi,33,2864000.0
1868,2,Noida,0,13284000.0
932,4,Noida,4,8441000.0
1409,4,Bareilly,2,4932000.0
2007,2,Varanasi,14,7252000.0
764,6,Patna,7,4110000.0
2086,3,Ahmedabad,9,8957000.0
1787,5,Bhopal,0,9727000.0
2159,3,Kochi,9,12827000.0
1945,4,Rural,4,3171000.0
2686,3,Kochi,17,13494000.0
1881,6,Nashik,5,7111000.0
1520,3,Pune,0,10585000.0
1879,2,Hyderabad,0,12797000.0
2153,4,Bangalore,4,18051000.0
1831,1,Nagpur,4,7635000.0
1826,5,Pondicherry,13,7384000.0
1343,2,Pondicherry,4,5469000.0
1369,3,Delhi,17,10122000.0
888,4,Bhubaneswar,9,4032000.0
2937,3,Pondicherry,4,11670000.0
991,4,Guwahati,3,4621000.0
1349,3,Mumbai,4,13172000.0
1333,3,Varanasi,4,6218000.0
2381,3,Gurgaon,10,18651000.0
1608,2,Jamshedpur,18,5649000.0
2611,4,Lucknow,3,15487000.0
1362,3,Agra,18,4579000.0
1981,3,Kolkata,0,10989000.0
1257,5,Hyderabad,4,9790000.0
3194,3,Hubli,5,10653000.0
1028,5,Rajkot,0,4947000.0
2001,6,Tiruchi,9,6954000.0
2211,4,Guwahati,0,9678000.0
2068,1,Chennai,12,8757000.0
1679,5,Madurai,12,6203000.0
1715,2,Nagpur,2,8198000.0
1828,3,Kolkata,1,9134000.0
1704,6,Vijayawada,1,7931000.0
2426,3,Bhubaneswar,3,11106000.0
3236,4,Bangalore,18,19155000.0
1437,3,Nagpur,10,6242000.0
909,3,Jodhpur,10,3086000.0
1742,3,Hyderabad,8,11232000.0
3476,5,Rural,11,5606000.0
1277,3,Bhopal,36,3744000.0
2865,2,Vijayawada,23,9201000.0
2890,1,Coimbatore,0,14357000.0
1440,2,Ahmedabad,5,6024000.0
2169,3,Dehradun,17,8943000.0
2858,2,Lucknow,41,7459000.0
1553,3,Vadodara,2,6912000.0
1667,2,Vadodara,11,8031000.0
1421,3,Delhi,27,7765000.0
1140,2,Gurgaon,5,10787000.0
1377,5,Gurgaon,5,12341000.0
1004,3,Mumbai,1,9438000.0
1822,2,Bangalore,5,14834000.0
1299,4,Nagpur,32,4069000.0
1951,3,Jaipur,20,5075000.0
788,4,Indore,3,3979000.0
2015,3,Kochi,39,5439000.0
2341,3,Visakhapatnam,1,11162000.0
504,3,Vijayawada,50,1218000.0
2043,3,Chennai,7,12407000.0
2597,3,Gurgaon,3,24235000.0
1013,3,Nagpur,2,4080000.0
2887,4,Jamshedpur,15,9102000.0
2072,3,Noida,11,14507000.0
1341,4,Chennai,40,4049000.0
1763,4,Nashik,33,4787000.0
2162,4,Agra,21,6872000.0
1849,3,Amritsar,3,8390000.0
2150,1,Indore,20,6728000.0
1201,4,Delhi,15,9551000.0
1910,5,Vadodara,27,6183000.0
881,4,Jaipur,7,3726000.0
1727,3,Rural,3,2799000.0
1212,3,Vadodara,22,4314000.0
1321,4,Chandigarh,11,10352000.0
2603,6,Jodhpur,7,9659000.0
2509,2,Suburban,11,6674000.0
2195,1,Indore,27,6876000.0
1089,6,Jaipur,1,4301000.0
1594,3,Kochi,2,10024000.0
2588,4,Nashik,1,12204000.0
1892,4,Nashik,10,6870000.0
3307,4,Srinagar,2,14506000.0
2055,4,Ludhiana,0,9771000.0
1924,3,Salem,11,6143000.0
1599,3,Gurgaon,3,14395000.0
1886,4,Mumbai,11,18185000.0
1700,5,Hyderabad,11,10242000.0
2260,2,Mumbai,3,25177000.0
2421,3,Hyderabad,24,11541000.0
1289,3,Pune,11,6642000.0
934,4,Kolkata,11,4571000.0
606,3,Mumbai,25,4566000.0
2130,2,Kolkata,31,6922000.0
1082,1,Hyderabad,20,5050000.0
500,4,Delhi,10,5277000.0
2052,3,Vadodara,9,9491000.0
3420,3,Pune,4,18477000.0
1796,3,Delhi,1,18065000.0
2345,2,Pune,17,10704000.0
1853,3,Vijayawada,22,6987000.0
1735,4,Surat,5,9592000.0
2397,4,Coimbatore,25,9810000.0
1611,4,Kolkata,15,6605000.0
1973,3,Surat,28,7538000.0
2009,3,Jamshedpur,21,6493000.0
1365,4,Vadodara,0,6825000.0
2444,2,Coimbatore,3,12573000.0
1686,4,Gurgaon,12,15139000.0
1308,5,Ludhiana,20,4993000.0
2148,3,Vijayawada,24,7499000.0
1215,2,Pune,17,6401000.0
1818,3,Mysore,1,8025000.0
1794,2,Kochi,0,8903000.0
2505,5,Suburban,12,7247000.0
2108,2,Chennai,4,12064000.0
1783,3,Bangalore,22,11215000.0
2331,5,Hyderabad,15,12232000.0
2703,2,Mumbai,38,13822000.0
2162,5,Gurgaon,2,20665000.0
1806,2,Jaipur,50,3565000.0
947,5,Ludhiana,7,3539000.0
1107,3,Hyderabad,4,8082000.0
1601,2,Amritsar,11,5661000.0
1403,3,Jaipur,24,4149000.0
1678,3,Pondicherry,38,3565000.0
1836,2,Pune,9,11031000.0
2144,3,Bhubaneswar,6,9210000.0
1754,4,Pune,4,10125000.0
2116,4,Mumbai,8,20623000.0
1841,4,Delhi,17,14031000.0
515,4,Guwahati,0,2742000.0
1189,1,Coimbatore,16,5041000.0
1706,3,Jaipur,1,6894000.0
1013,2,Ludhiana,17,4171000.0
2189,2,Noida,1,16916000.0
2794,4,Guwahati,1,12850000.0
2592,4,Srinagar,14,10468000.0
1661,4,Kochi,12,8281000.0
2768,5,Mumbai,3,29551000.0
1896,3,Surat,8,10078000.0
1580,6,Noida,19,10270000.0
1401,3,Vadodara,8,6762000.0
1603,5,Hyderabad,5,10523000.0
1547,2,Agra,5,6037000.0
1910,2,Pune,2,11444000.0
1904,3,Suburban,17,4843000.0
1801,2,Guwahati,7,6394000.0
2084,2,Pune,6,11591000.0
2573,2,Coimbatore,9,12508000.0
2417,4,Lucknow,12,12465000.0
834,5,Guwahati,4,3828000.0
500,3,Jamshedpur,14,1991000.0
2407,6,Ahmedabad,1,13455000.0
911,4,Gurgaon,19,6973000.0
1653,2,Delhi,3,13685000.0
1039,3,Nagpur,2,5399000.0
628,6,Amritsar,48,1800000.0
2151,4,Noida,24,11447000.0
2293,3,Tiruchi,12,7163000.0
1425,3,Hyderabad,9,9628000.0
500,4,Mangalore,4,3014000.0
1444,3,Mumbai,12,13522000.0
2054,2,Patna,3,9330000.0
838,3,Ahmedabad,7,3628000.0
1919,4,Bangalore,10,15048000.0
1790,2,Suburban,3,4795000.0
2176,4,Srinagar,11,8032000.0
1877,4,Surat,3,11515000.0
1167,3,Noida,1,9303000.0
2577,3,Chennai,19,13865000.0
1696,5,Bhopal,14,6674000.0
1782,4,Lucknow,3,9452000.0
1193,4,Indore,15,5918000.0
1511,3,Lucknow,2,8316000.0
1224,2,Visakhapatnam,15,5377000.0
1687,3,Hubli,0,6798000.0
2912,4,Salem,0,12236000.0
908,1,Dehradun,0,4404000.0
751,2,Kolkata,7,3456000.0
2756,3,Chennai,2,15549000.0
1663,3,Vadodara,16,6944000.0
1365,6,Aligarh,39,2691000.0
2475,2,Coimbatore,7,12600000.0
1406,3,Bangalore,10,10203000.0
2986,4,Vijayawada,4,12559000.0
2240,4,Srinagar,6,8476000.0
1482,3,Chennai,11,7389000.0
3202,4,Ludhiana,9,13253000.0
1406,1,Chennai,4,8173000.0
2282,5,Chandigarh,3,16955000.0
1994,2,Chennai,11,10237000.0
2646,2,Vadodara,29,7912000.0
2814,3,Ahmedabad,0,13208000.0
1820,4,Hyderabad,1,12771000.0
1310,2,Delhi,2,12643000.0
2098,1,Ludhiana,13,7407000.0
1359,2,Vadodara,0,7102000.0
3108,3,Pune,26,13738000.0
1888,2,Mumbai,5,17760000.0
1562,3,Hyderabad,2,11039000.0
1920,2,Ahmedabad,13,6687000.0
924,3,Surat,46,2768000.0
1168,3,Udaipur,15,3561000.0
2580,4,Pune,6,14694000.0
1373,2,Pune,28,6154000.0
1119,3,Shimla,5,6245000.0
2148,4,Indore,2,10809000.0
2570,6,Nashik,45,5691000.0
2267,3,Gurgaon,15,15909000.0
2447,3,Dehradun,3,11736000.0
1308,4,Lucknow,11,6734000.0
875,3,Ranchi,12,3243000.0
2775,2,Noida,6,19886000.0
1590,3,Guwahati,14,6232000.0
1636,6,Delhi,5,14607000.0
2663,4,Nashik,6,12498000.0
2161,3,Hyderabad,50,7746000.0
2096,5,Mangalore,46,4695000.0
3207,3,Bareilly,1,10136000.0
1381,3,Jaipur,9,4674000.0
2403,4,Nagpur,2,12820000.0
1837,3,Noida,4,14439000.0
1974,3,Bhopal,14,7756000.0
2793,3,Gurgaon,16,18256000.0
2130,3,Guwahati,4,9033000.0
2149,4,Mumbai,9,20890000.0
2497,2,Jamshedpur,12,8445000.0
1562,4,Mumbai,8,14656000.0
1254,2,Bareilly,0,4408000.0
1120,3,Mumbai,1,13140000.0
521,3,Bhubaneswar,1,2425000.0
3136,6,Madurai,5,12538000.0
1082,3,Vijayawada,6,4714000.0
1656,4,Bangalore,4,15318000.0
1620,3,Gurgaon,10,13566000.0
1999,6,Delhi,1,19091000.0
2330,2,Ahmedabad,50,5162000.0
2359,4,Bhopal,6,11104000.0
1420,4,Aligarh,0,4370000.0
1691,4,Chennai,16,7474000.0
1983,5,Gurgaon,2,16695000.0
1638,4,Noida,0,14014000.0
2844,4,Mumbai,3,31554000.0
2119,2,Nashik,0,9764000.0
2277,3,Bangalore,7,15954000.0
2230,3,Pondicherry,1,9480000.0
2562,5,Noida,24,14682000.0
1917,3,Pondicherry,15,7183000.0
957,4,Jamshedpur,26,3276000.0
2059,3,Bhubaneswar,4,10095000.0
1376,4,Gurgaon,23,9222000.0
1456,2,Guwahati,21,4594000.0
2181,3,Nagpur,1,9553000.0
2604,3,Hyderabad,12,14309000.0
1813,3,Mangalore,26,5326000.0
2000,4,Noida,18,10596000.0
2906,1,Mangalore,14,10776000.0
1956,4,Vadodara,8,8750000.0
3491,3,Delhi,32,20031000.0
2167,4,Bhubaneswar,24,7516000.0
655,3,Mumbai,11,6194000.0
2289,2,Bangalore,0,19950000.0
2047,3,Gurgaon,23,13441000.0
2638,4,Ludhiana,29,8706000.0
2237,4,Chandigarh,0,17964000.0
1710,3,Noida,10,12929000.0
1004,5,Chandigarh,1,8581000.0
1664,3,Bangalore,7,12393000.0
1247,3,Madurai,4,5852000.0
1422,2,Pune,7,8782000.0
2182,2,Chandigarh,6,13686000.0
2885,3,Aligarh,35,5548000.0
2056,2,Warangal,22,4658000.0
1022,3,Jodhpur,10,3186000.0
2088,5,Udaipur,5,7564000.0
2577,3,Nashik,2,11574000.0
1403,3,Guwahati,4,5424000.0
1712,3,Chennai,0,10555000.0
1809,2,Lucknow,2,9472000.0
1289,2,Kolkata,1,6201000.0
2221,3,Mumbai,11,19823000.0
1721,3,Chennai,6,8608000.0
2072,2,Chennai,2,12038000.0
1223,3,Nashik,10,5443000.0
1515,3,Gurgaon,6,13037000.0
2269,4,Pune,33,7550000.0
1557,3,Mumbai,10,15646000.0
2922,3,Noida,12,18111000.0
1540,4,Raipur,12,5140000.0
1946,3,Ludhiana,4,8796000.0
2406,5,Mangalore,25,7773000.0
878,2,Nagpur,11,3739000.0
655,4,Delhi,44,3634000.0
